edge_index,score
0,0.8054420977282529
1,0.0
2,0.7105145285762025
3,0.0
4,0.0
5,0.0
6,0.0
7,0.7495376283102394
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.512699147147066
14,0.0
15,0.0
16,0.372404076321192
17,0.0
18,0.0
19,0.3683914046547106
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.40164034205175836
26,0.0
27,0.8540204574725669
28,0.0
29,0.0
30,0.0
31,0.43872775484020876
32,0.0
33,0.8572177665687354
34,0.0
35,0.47852118967398866
36,0.0
37,0.32910271624332843
38,0.0
39,0.0
40,0.5818319253098132
41,0.0
42,0.0
43,0.0
44,0.0
45,0.2640990294428896
46,0.26445245302724046
47,0.26392367434106484
48,0.2634006108749107
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.45884235566387277
57,0.0
58,0.3236648677830618
59,0.0
60,0.0
61,0.0
62,0.0
63,0.37205762009129734
64,0.0
65,0.746344170055987
66,0.0
67,0.386496443166883
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.5983470146133006
75,0.0
76,0.0
77,0.5624013736968296
78,0.5620499653570241
79,0.6798401380444625
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.5938074542860325
88,0.5939279579834431
89,0.5938721160907693
90,0.0
91,0.0
92,0.333476193822135
93,0.0
94,0.0
95,0.6315849229186259
96,0.2213756792231799
97,0.0
98,0.0
99,0.47956871944589663
100,0.3836865989872409
101,0.0
102,0.0
103,0.0
104,0.16541714926912224
105,0.0
106,0.4191963540191177
107,0.0
108,0.0
109,0.0
110,0.5936108992903952
111,0.38563114413178623
112,0.0
113,0.35998429216958683
114,0.0
115,0.0
116,0.0
117,0.5927427144731212
118,0.0
119,0.5796337932657473
120,0.0
121,0.39472116155271425
122,0.0
123,0.0
124,0.0
125,0.052026794944263204
126,0.0
127,0.0
128,0.052026809322726034
129,0.0
130,0.0
131,0.0693988106849506
132,0.0
133,0.49714479741900663
134,0.4765857667318787
135,0.0
136,0.0
137,0.4394179266456478
138,0.0
139,0.41806142337563823
140,0.0
141,0.0
142,0.5785438994404409
143,0.0
144,0.0
145,0.0
146,0.4000486801871445
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.15331597619442647
153,0.0
154,0.5157958737979129
155,0.0
156,0.3491049435416912
157,0.0
158,0.34945461136650685
159,0.0
160,0.5830474935148795
161,0.0
162,0.0
163,0.5802408108072068
164,0.8698315889779534
165,0.5832085433235106
166,0.38471316496411795
167,0.0
168,0.0
169,0.5869552635015567
170,0.0
171,0.0
172,0.3498055323926047
173,0.0
174,0.679934303937193
175,0.0
176,0.0
177,0.5752853089910754
178,0.0
179,0.4371026944671573
180,0.0
181,0.0
182,0.4196532647201728
183,0.43872775721713225
184,0.0
185,0.4196531684133324
186,0.0
187,0.5437871825894606
188,0.0
189,0.17748999424764492
190,0.0
191,0.0
192,0.0
193,0.4401190901851462
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.33506764463217553
205,0.0
206,0.0
207,0.0
208,0.0
209,0.7072282929715865
210,0.0
211,0.0
212,0.0
213,0.4380472270354897
