edge_index,score
0,1.0
1,0.0
2,1.0
3,3.3333333333333323e-12
4,3.3333333333333323e-12
5,3.3333333333333323e-12
6,3.3333333333333323e-12
7,1.0
8,0.0
9,3.3333333333333323e-12
10,0.0
11,0.0
12,0.0
13,0.8214130434782608
14,0.0
15,0.0
16,0.8214130434782608
17,0.0
18,0.0
19,0.3264130434782609
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.8214130434782608
26,0.0
27,1.0
28,0.0
29,0.0
30,0.0
31,0.8214130434782608
32,0.0
33,1.0
34,0.0
35,0.8214130434782608
36,3.3333333333333323e-12
37,0.8214130434782608
38,0.0
39,0.0
40,0.8214130434782608
41,3.3333333333333323e-12
42,3.3333333333333323e-12
43,0.04891368712633643
44,3.3333333333333323e-12
45,0.10125009890707101
46,0.34125018157922377
47,0.34125018157922377
48,0.34125018157922377
49,3.3333333333333323e-12
50,3.3333333333333323e-12
51,3.3333333333333323e-12
52,3.3333333333333323e-12
53,3.3333333333333323e-12
54,3.3333333333333323e-12
55,3.3333333333333323e-12
56,0.8214130434782608
57,3.3333333333333323e-12
58,0.8214130434782608
59,3.3333333333333323e-12
60,3.3333333333333323e-12
61,3.3333333333333323e-12
62,3.3333333333333323e-12
63,0.8214130434782608
64,3.3333333333333323e-12
65,1.0
66,3.3333333333333323e-12
67,0.8214130434782608
68,0.0
