edge_index,score
0,0.4451571846915545
1,0.17073735159081846
2,0.32236026421801744
3,0.28964508272842854
4,0.4836954794437183
5,0.5584717437849268
6,0.21449720407294898
7,0.17560959004559418
8,0.22363373719742516
9,0.39697718903305695
10,0.44277384289448324
11,0.43713288718977233
12,0.17560959004559418
13,0.23848876071090908
14,0.17560959004559418
15,0.5622007472255187
16,0.5506043615017636
17,0.5474928724784045
18,0.5350517884154846
19,0.3525088157964028
20,0.3427750970352318
21,0.3427750970352318
22,0.5391769568090354
23,0.5719097641889211
24,0.590638777076774
25,0.6526440474443251
26,0.6319738660096914
27,0.5291006341932012
28,0.5762996175339518
29,0.841157012935194
30,0.5966005578965172
31,0.6539637208771216
32,0.6057272738390089
33,0.3537908314456838
34,0.352780747091469
35,0.5635472667943825
36,0.5372489398215685
37,0.5855861089337897
38,0.35801750917773856
39,0.3533041107718031
40,0.6140193579309101
41,0.5694048797295759
42,0.5638810990501923
43,0.560950363757133
44,0.589664870821643
45,0.5269845526658137
46,0.5287072061805116
47,0.36512137415210716
48,0.6090201256823139
49,0.6340708184915417
50,0.4783244077383569
51,0.5386912529000855
52,0.5791100185417702
53,0.6601287057981426
54,0.33220205192284374
55,0.39697718903305695
56,0.35582368031536676
57,0.10012949743882615
58,0.4021553873877022
59,0.3211417608172752
60,0.40021059964854433
61,0.2414479817460286
62,0.17560959004559418
63,0.44277384289448324
64,0.6468178491823072
65,0.46855156601543796
66,0.17560959004559418
67,0.17560959004559418
68,0.301619305858542
69,0.5545198749554151
70,0.10857192508044532
71,0.6974782870839594
72,0.3394502042254415
73,0.3284838076798964
74,0.37065546104136743
75,0.2436051531492789
76,0.4325733680740037
77,0.46390473975639746
78,0.07630185625259564
79,0.23848876071090908
80,0.2436051531492789
81,0.5322346565610296
82,0.537307096755606
83,0.5367584515770079
84,0.5226820171845443
85,0.4589950721684762
86,0.8128430601098993
87,0.4015606056590438
88,0.3427750970352318
89,0.3427750970352318
90,0.3427750970352318
91,0.5609348399930453
92,0.5676465056458011
93,0.3427750970352318
94,0.3972147642544243
95,0.2660501159746338
96,0.4791751766837149
97,0.5716052052295824
98,0.5847752834029781
99,0.5566841718512755
100,0.4895368861831684
101,0.4686447700109767
102,0.4292781388599989
103,0.5529088944573032
104,0.6410079799446994
105,0.31129309573862896
106,0.482979906805678
107,0.4990689748798727
108,0.6506926461809558
109,0.47539201625138283
110,0.21449720407294898
111,0.39014966225307646
112,0.516354619057747
113,0.5773761330810827
114,0.4576379184238792
115,0.18407299920405296
116,0.5741889365736358
117,0.5608975369664256
118,0.5978634393733874
119,0.15239506885178475
120,0.44559629634823117
121,0.44538802292385216
122,0.5406200997951447
123,0.5309083903894671
124,0.6596699195650576
125,0.567471831050897
126,0.39969924226678144
127,0.6549549694043639
128,0.6101799371977655
129,0.420025053301787
130,0.7107332249839935
131,0.6059782704677976
132,0.5675469817382774
133,0.570969691955289
134,0.20238144261221933
135,0.5263581654819632
136,0.3483652077427487
137,0.31965805517096507
138,0.32205093748680536
139,0.23657421546514143
140,0.3371495038692767
141,0.3524501135812408
142,0.31954490112586786
143,0.007411917787373662
144,0.4866718672046713
145,0.4668795084059951
146,0.6305060957096446
147,0.7342061474972961
148,0.5511025603785974
149,0.1257820979013404
150,0.4307244088845078
151,0.3633749649150969
152,0.3454174108144613
153,0.3773947604280089
154,0.46308354074720764
155,0.7778084760065461
156,0.5982168419215885
157,0.5142204926623789
158,0.5311670928010486
159,0.4456158163593968
160,0.5290198673450589
161,0.30979949381358585
162,0.5227882650386658
163,0.3544472918171545
164,0.5644205953198813
165,0.28790255911486495
166,0.31412299584194747
167,0.47783084584818547
168,0.558638014437855
169,0.5439509530376607
170,0.5475206937564894
171,0.7642789637312132
172,0.6157251918575634
173,0.3464255715102672
174,0.28147071350446184
175,0.4869532134191431
176,0.04446889352811973
177,0.20238144261221933
178,0.5582529127737106
179,0.4976261193997975
180,0.5622115213646208
181,0.5464737780741415
182,0.5683842478791479
183,0.43586480306041175
184,0.5406727826172346
185,0.5653105408738011
186,0.6200814845155036
187,0.5387146714839369
188,0.5974063810851944
189,0.4658678011116422
190,0.21449720407294898
191,0.2550792078119425
192,0.5463866750533323
193,0.39202828434822823
194,0.08902395147402634
195,0.43586480306041175
196,0.5444113873621124
197,0.47146098210135845
198,0.43586480306041175
199,0.21449720407294898
200,0.43586480306041175
201,0.15875095347494542
202,0.21449720407294898
203,0.21449720407294898
204,0.10672606112149166
205,0.15875095347494542
206,0.4990689748798727
207,0.43586480306041175
208,0.43586480306041175
209,0.43586480306041175
210,0.21449720407294898
211,0.21449720407294898
212,0.21449720407294898
213,0.08902395147402634
214,0.4990689748798727
215,0.08902395147402634
216,0.21449720407294898
217,0.21449720407294898
218,0.21449720407294898
219,0.08902395147402634
220,0.08902395147402634
221,0.21449720407294898
222,0.2790793047623275
223,0.43586480306041175
224,0.3303201387752668
225,0.43586480306041175
226,0.21449720407294898
227,0.43586480306041175
228,0.21449720407294898
229,0.5302705103312849
230,0.5368359770946833
231,0.43586480306041175
232,0.21449720407294898
233,0.43586480306041175
234,0.5429821425204875
235,0.08902395147402634
236,0.43586480306041175
237,0.43586480306041175
238,0.21449720407294898
239,0.5092656485172629
240,0.08902395147402634
241,0.4840447987189094
242,0.35156596568617116
243,0.21449720407294898
244,0.09863714350718927
245,0.08902395147402634
246,0.21449720407294898
247,0.21449720407294898
248,0.40400898817946196
249,0.21449720407294898
250,0.21449720407294898
