source_node,path_score,path_nodes,path_edges,path_length
C15244,0.9520155694380726,C15244 -> C13455,362624,1
C15244,0.9520155694380726,C15244 -> C1025,356137,1
C15244,0.9520155694380726,C15244 -> C561,360784,1
C15244,0.9520155694380726,C15244 -> C1035,356176,1
C15244,0.9520155694380726,C15244 -> C1042,363614,1
C15244,0.9520155694380726,C15244 -> C10805,356053,1
C15244,0.9520155694380726,C15244 -> C11886,359866,1
C15244,0.9520155694380726,C15244 -> C11888,358285,1
C15244,0.9520155694380726,C15244 -> C1214,360497,1
C15244,0.9520155694380726,C15244 -> C13039,363113,1
C5808,0.9442186972743549,C5808 -> C6939,313596,1
C5802,0.9432109504999517,C5802 -> C17806,101916,1
C5802,0.9432109504999517,C5802 -> C16919,230186,1
C5802,0.9432109504999517,C5802 -> C3194,387893,1
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C17052,"363614,281058,141436",3
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C24597,"363614,281058,389700",3
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C16985,"363614,281058,224843",3
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C23683,"363614,281058,399378",3
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C18128,"363614,281058,141728",3
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C14722,"363614,281058,141898",3
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C21143,"363614,281058,272397",3
C15244,0.9419259152389513,C15244 -> C1042 -> C754 -> C21224,"363614,281058,399439",3
C5787,0.9413342914236282,C5787 -> C7109,371742,1
C5787,0.9413342914236282,C5787 -> C4089,387983,1
C5787,0.9413342914236282,C5787 -> C20252,227962,1
C5787,0.9413342914236282,C5787 -> C5474,386026,1
C15244,0.9406965144015107,C15244 -> C1042 -> C754,"363614,281058",2
C754,0.9405748907961234,C754 -> C14722,141898,1
C754,0.9405748907961234,C754 -> C16985,224843,1
C754,0.9405748907961234,C754 -> C17052,141436,1
C754,0.9405748907961234,C754 -> C23683,399378,1
C754,0.9405748907961234,C754 -> C18128,141728,1
C754,0.9405748907961234,C754 -> C21143,272397,1
C754,0.9405748907961234,C754 -> C24597,389700,1
C754,0.9405748907961234,C754 -> C21224,399439,1
C15244,0.9404511875144612,C15244 -> C1042 -> C754 -> C3580,"363614,281058,141418",3
C15244,0.9404511875144612,C15244 -> C1042 -> C754 -> C549,"363614,281058,298565",3
C17693,0.9399321829364388,C17693 -> C1025,273381,1
C17693,0.9399321829364388,C17693 -> C400,278348,1
C17693,0.9399321829364388,C17693 -> C419,276120,1
C17693,0.9399321829364388,C17693 -> C2057,278340,1
C17693,0.9399321829364388,C17693 -> C553,303303,1
C17693,0.9399321829364388,C17693 -> C1085,303312,1
C17693,0.9399321829364388,C17693 -> C3249,310066,1
C17693,0.9399321829364388,C17693 -> C1042,299914,1
C17693,0.9399321829364388,C17693 -> C1035,273362,1
C17693,0.9399321829364388,C17693 -> C1173,76895,1
C5808,0.937577010647671,C5808 -> C22042,263319,1
C5808,0.937577010647671,C5808 -> C20537,219636,1
C5808,0.937577010647671,C5808 -> C17626,148428,1
