source_node,path_score,path_nodes,path_edges,path_length
C15244,3069.663374974122,C15244 -> C586,250559,1
C15244,3067.1541030401877,C15244 -> C1065,313259,1
C15244,3066.3200044354603,C15244 -> C529,250006,1
C15244,3065.928876776963,C15244 -> C457,250035,1
C15244,3065.7287673441156,C15244 -> C612,308099,1
C15244,3065.3655922403364,C15244 -> C467,327122,1
C15244,3063.7922250705683,C15244 -> TGT,250428,1
C15244,3063.6447438693453,C15244 -> C528,350659,1
C15244,3062.792280418433,C15244 -> C625,327123,1
C15244,3062.56460554409,C15244 -> C2106,250099,1
C1798,2859.502350765651,C1798 -> C586,2391,1
C1798,2856.867675296647,C1798 -> C1065,13396,1
C1798,2856.5164747016192,C1798 -> C529,421,1
C1798,2855.867539534865,C1798 -> C612,4972,1
C1798,2855.660662836946,C1798 -> C457,4232,1
C1798,2855.570336635081,C1798 -> C467,14296,1
C1798,2853.8316050563863,C1798 -> C528,5593,1
C1798,2852.9870861641357,C1798 -> C625,837,1
C1798,2852.2520771451614,C1798 -> C2106,7933,1
C1798,2822.181502066937,C1798 -> C706,80331,1
C1521,2743.658839423329,C1521 -> C586,2390,1
C1521,2741.024895163544,C1521 -> C1065,5674,1
C1521,2740.674329343267,C1521 -> C529,2513,1
C1521,2740.0255929443642,C1521 -> C612,3860,1
C1521,2739.8265412879214,C1521 -> C457,144987,1
C1521,2739.7273036179745,C1521 -> C467,2865,1
C1521,2737.988871345194,C1521 -> C528,3168,1
C1521,2737.145196254532,C1521 -> C625,835,1
C1521,2736.406574020732,C1521 -> C2106,6909,1
C1521,2701.4404980383224,C1521 -> C231,398046,1
C15244,2406.345630494466,C15244 -> C528 -> C586,"350659,14298",2
C15244,2405.264335092152,C15244 -> C528 -> C1065,"350659,373291",2
C15244,2405.076845584239,C15244 -> C528 -> C529,"350659,3263",2
C15244,2404.7240941451687,C15244 -> C528 -> C457,"350659,372873",2
C15244,2404.683934230799,C15244 -> C528 -> C467,"350659,25790",2
C15244,2403.5799825146387,C15244 -> C528 -> C625,"350659,1515",2
C15244,2390.454892936548,C15244 -> C528 -> C706,"350659,283073",2
C15244,2388.3913730308886,C15244 -> C528 -> C231,"350659,283072",2
C15244,2369.3755806938266,C15244 -> C528 -> C585,"350659,423530",2
C15244,2359.3896423973215,C15244 -> C528 -> C754,"350659,283095",2
C1798,2278.4118782460155,C1798 -> C528 -> C586,"5593,14298",2
C1798,2277.3534665218413,C1798 -> C528 -> C1065,"5593,373291",2
C1798,2277.1699458023863,C1798 -> C528 -> C529,"5593,3263",2
C1798,2276.8246621544645,C1798 -> C528 -> C457,"5593,372873",2
C1798,2276.785352490758,C1798 -> C528 -> C467,"5593,25790",2
C1798,2275.7047780608723,C1798 -> C528 -> C625,"5593,1515",2
C1798,2262.858343927106,C1798 -> C528 -> C706,"5593,283073",2
C1798,2260.838755383487,C1798 -> C528 -> C231,"5593,283072",2
C1798,2246.495950723432,C1798 -> C706 -> C586,"80331,12822",2
C1798,2245.4178088019203,C1798 -> C706 -> C1065,"80331,96261",2
