source_node,path_score,path_nodes,path_edges,path_length
C15244,1.0040324424627571,C15244 -> C1743,357488,1
C17693,1.0025310006741,C17693 -> C15244 -> C1743,"356263,357488",2
C15244,0.9997704150567651,C15244 -> C18495,363425,1
C17693,0.9996904895971008,C17693 -> C15244 -> C18495,"356263,363425",2
C17693,0.9995306458664425,C17693 -> C15244,356263,1
C17693,0.9989531760268745,C17693 -> C15244 -> C1544,"356263,355288",2
C15244,0.9977986118419659,C15244 -> C1544,355288,1
C17693,0.9972343189570091,C17693 -> C15244 -> C18821,"356263,363161",2
C17693,0.9959179483223116,C17693 -> C15244 -> C349,"356263,361056",2
C17693,0.9951104258706986,C17693 -> C15244 -> C2150,"356263,361032",2
C17693,0.994985839778459,C17693 -> C15244 -> C2503,"356263,363841",2
C17693,0.9947259260031477,C17693 -> C15244 -> C1823,"356263,363529",2
C17693,0.9945990222986331,C17693 -> C15244 -> C2024,"356263,355295",2
C17693,0.9941276563088564,C17693 -> C15244 -> C1477,"356263,361077",2
C25023,0.9931337735656013,C25023 -> C18384,407644,1
C17693,0.9929587402949949,C17693 -> C1544,355363,1
C15244,0.992647610429191,C15244 -> C18821,363161,1
C15244,0.9887072831171507,C15244 -> C349,361056,1
C17693,0.9884661438521914,C17693 -> C15244 -> C1477 -> C1823,"356263,361077,298855",3
C17693,0.9875170264930945,C17693 -> C15244 -> C18821 -> C656,"356263,363161,404671",3
C17693,0.9872691505133512,C17693 -> C15244 -> C18821 -> C13039,"356263,363161,404659",3
C17693,0.9869699991053572,C17693 -> C3435,277812,1
C15244,0.9862920500803684,C15244 -> C2150,361032,1
C15244,0.9859195553045548,C15244 -> C2503,363841,1
C17693,0.9857556007641346,C17693 -> C15244 -> C18821 -> C18890,"356263,363161,404690",3
C17693,0.9853599453251388,C17693 -> C15244 -> C18821 -> C18379,"356263,363161,404657",3
C21717,0.9852416969024786,C21717 -> C1823,260082,1
C17645,0.9852416969024786,C17645 -> C1823,350305,1
C15244,0.9851425635712046,C15244 -> C1823,363529,1
C17693,0.9849347046524876,C17693 -> C15244 -> C18821 -> C6769,"356263,363161,404704",3
C25025,0.984862384133983,C25025 -> C2024,405584,1
C15244,0.9847632508027089,C15244 -> C2024,355295,1
C17693,0.9834440858865953,C17693 -> C15244 -> C18821 -> C18403,"356263,363161,404684",3
C15244,0.9833546678332653,C15244 -> C1477,361077,1
C17693,0.9829164342771147,C17693 -> C15244 -> C1823 -> C1597,"356263,363529,8913",3
C17693,0.9829164342771147,C17693 -> C15244 -> C1823 -> C2463,"356263,363529,272082",3
C17693,0.9811929612623743,C17693 -> C15244 -> C1477 -> C1823 -> C2463,"356263,361077,298855,272082",4
C17693,0.9811929612623743,C17693 -> C15244 -> C1477 -> C1823 -> C1597,"356263,361077,298855,8913",4
C17693,0.9803026920242335,C17693 -> C1823,277801,1
C17693,0.9799233792557378,C17693 -> C2024,355532,1
C15244,0.9792571036104872,C15244 -> C18821 -> C656,"363161,404671",2
C17693,0.9789548594649529,C17693 -> C15244 -> C18821 -> C8509,"356263,363161,404652",3
C15244,0.9788870268574837,C15244 -> C18821 -> C13039,"363161,404659",2
C17693,0.9787685787538566,C17693 -> C15244 -> C1477 -> C1891,"356263,361077,183708",3
C17693,0.9785147962862942,C17693 -> C1477,275737,1
C17693,0.9778557623196562,C17693 -> C15244 -> C1823 -> C3755,"356263,363529,272141",3
C15244,0.977576642206027,C15244 -> C1477 -> C1823,"361077,298855",2
C5808,0.9774128008439794,C5808 -> C3435,389352,1
C17693,0.9774005888365233,C17693 -> C15244 -> C1477 -> C1823 -> C3755,"356263,361077,298855,272141",4
C17693,0.9770011539248026,C17693 -> C1654,257261,1
