source_node,path_score,path_nodes,path_edges,path_length
C18856,0.9859918170484011,C18856 -> C754 -> C16985,"284381,224843",2
C1173,0.9859918170484011,C1173 -> C549 -> C754,"404411,291594",2
C2315,0.9859918170484011,C2315 -> C754,322270,1
C1385,0.9859918170484011,C1385 -> C7041,228185,1
C1385,0.9859918170484011,C1385 -> C23293,399366,1
C1173,0.9859918170484011,C1173 -> C754 -> C14722,"282694,141898",2
C1173,0.9859918170484011,C1173 -> C754 -> C16985,"282694,224843",2
C1173,0.9859918170484011,C1173 -> C754 -> C17052,"282694,141436",2
C1173,0.9859918170484011,C1173 -> C754 -> C23683,"282694,399378",2
C1965,0.9859918170484011,C1965 -> C754,323030,1
C1965,0.9859918170484011,C1965 -> C754 -> C14722,"323030,141898",2
C1089,0.9859918170484011,C1089 -> C12145,181288,1
C1965,0.9859918170484011,C1965 -> C754 -> C16985,"323030,224843",2
C1965,0.9859918170484011,C1965 -> C754 -> C17052,"323030,141436",2
C2315,0.9859918170484011,C2315 -> C754 -> C16985,"322270,224843",2
C1173,0.9859918170484011,C1173 -> C549 -> C1056,"404411,404138",2
C12029,0.9859918170484011,C12029 -> C423,407182,1
C1173,0.9859918170484011,C1173 -> C549 -> C1003,"404411,404137",2
C1173,0.9859918170484011,C1173 -> C549 -> C504,"404411,404141",2
C1965,0.9859918170484011,C1965 -> C754 -> C23683,"323030,399378",2
C1425,0.9859918170484011,C1425 -> C754 -> C23683,"325864,399378",2
C15429,0.9859918170484011,C15429 -> C754 -> C23683,"319764,399378",2
C15429,0.9859918170484011,C15429 -> C754 -> C17052,"319764,141436",2
C15429,0.9859918170484011,C15429 -> C754 -> C16985,"319764,224843",2
C15429,0.9859918170484011,C15429 -> C754 -> C14722,"319764,141898",2
C15429,0.9859918170484011,C15429 -> C754,319764,1
C2315,0.9859918170484011,C2315 -> C754 -> C14722,"322270,141898",2
C2315,0.9859918170484011,C2315 -> C754 -> C17052,"322270,141436",2
C21953,0.9859918170484011,C21953 -> C754,377449,1
C9831,0.9859918170484011,C9831 -> C754 -> C16985,"315819,224843",2
C15418,0.9859918170484011,C15418 -> C754 -> C14722,"324246,141898",2
C15418,0.9859918170484011,C15418 -> C754,324246,1
C7381,0.9859918170484011,C7381 -> C754,321827,1
C8009,0.9859918170484011,C8009 -> C754 -> C17052,"323833,141436",2
C19780,0.9859918170484011,C19780 -> C754 -> C14722,"319351,141898",2
C19780,0.9859918170484011,C19780 -> C754,319351,1
C1518,0.9859918170484011,C1518 -> C1884,248994,1
C8009,0.9859918170484011,C8009 -> C754 -> C23683,"323833,399378",2
C9831,0.9859918170484011,C9831 -> C754,315819,1
C1615,0.9859918170484011,C1615 -> C2721,278262,1
C9831,0.9859918170484011,C9831 -> C754 -> C14722,"315819,141898",2
C9404,0.9859918170484011,C9404 -> C754,318809,1
C2315,0.9859918170484011,C2315 -> C754 -> C23683,"322270,399378",2
C9831,0.9859918170484011,C9831 -> C754 -> C17052,"315819,141436",2
C9831,0.9859918170484011,C9831 -> C754 -> C23683,"315819,399378",2
C1173,0.9859918170484011,C1173 -> C754,282694,1
C1173,0.9859918170484011,C1173 -> C549,404411,1
C190,0.9859918170484011,C190 -> C754,321250,1
C9404,0.9859918170484011,C9404 -> C754 -> C14722,"318809,141898",2
C9404,0.9859918170484011,C9404 -> C754 -> C16985,"318809,224843",2
