source_node,path_score,path_nodes,path_edges,path_length
C15244,1.0040327602341146,C15244 -> C1743,357488,1
C17693,1.0025313171854358,C17693 -> C15244 -> C1743,"356263,357488",2
C15244,0.9997707305604348,C15244 -> C18495,363425,1
C17693,0.9996908045977637,C17693 -> C15244 -> C18495,"356263,363425",2
C17693,0.9995309598611802,C17693 -> C15244,356263,1
C17693,0.9989534901805861,C17693 -> C15244 -> C1544,"356263,355288",2
C15244,0.9977989263133007,C15244 -> C1544,355288,1
C17693,0.9972346319398196,C17693 -> C15244 -> C18821,"356263,363161",2
C17693,0.9959182605404839,C17693 -> C15244 -> C349,"356263,361056",2
C17693,0.9951107390023036,C17693 -> C15244 -> C2150,"356263,361032",2
C17693,0.9949861513265733,C17693 -> C15244 -> C2503,"356263,363841",2
C17693,0.9947262381375382,C17693 -> C15244 -> C1823,"356263,363529",2
C17693,0.9945993336750302,C17693 -> C15244 -> C2024,"356263,355295",2
C17693,0.9941279673843094,C17693 -> C15244 -> C1477,"356263,361077",2
C25023,0.9931340839547257,C25023 -> C18384,407644,1
C17693,0.9929590503244757,C17693 -> C1544,355363,1
C15244,0.9926479213915207,C15244 -> C18821,363161,1
C15244,0.9887075917920588,C15244 -> C349,361056,1
C17693,0.988466450742667,C17693 -> C15244 -> C1477 -> C1823,"356263,361077,298855",3
C17693,0.9875173327367714,C17693 -> C15244 -> C18821 -> C656,"356263,363161,404671",3
C17693,0.9872694566482694,C17693 -> C15244 -> C18821 -> C13039,"356263,363161,404659",3
C17693,0.986970305541394,C17693 -> C3435,277812,1
C15244,0.9862923614873846,C15244 -> C2150,361032,1
C15244,0.9859198619772279,C15244 -> C2503,363841,1
C17693,0.9857559059754003,C17693 -> C15244 -> C18821 -> C18890,"356263,363161,404690",3
C17693,0.985360250281481,C17693 -> C15244 -> C18821 -> C18379,"356263,363161,404657",3
C17645,0.9852420054191645,C17645 -> C1823,350305,1
C21717,0.9852420054191645,C21717 -> C1823,260082,1
C15244,0.9851428719969096,C15244 -> C1823,363529,1
C17693,0.9849350093347474,C17693 -> C15244 -> C18821 -> C6769,"356263,363161,404704",3
C25025,0.9848626903852455,C25025 -> C2024,405584,1
C15244,0.9847635569629908,C15244 -> C2024,355295,1
C17693,0.983444389607297,C17693 -> C15244 -> C18821 -> C18403,"356263,363161,404684",3
C15244,0.9833549730954663,C15244 -> C1477,361077,1
C17693,0.9829167376357337,C17693 -> C15244 -> C1823 -> C2463,"356263,363529,272082",3
C17693,0.9829167376357337,C17693 -> C15244 -> C1823 -> C1597,"356263,363529,8913",3
C17693,0.9811932629068622,C17693 -> C15244 -> C1477 -> C1823 -> C2463,"356263,361077,298855,272082",4
C17693,0.9811932629068622,C17693 -> C15244 -> C1477 -> C1823 -> C1597,"356263,361077,298855,8913",4
C17693,0.9803029960080849,C17693 -> C1823,277801,1
C17693,0.9799236809741659,C17693 -> C2024,355532,1
C15244,0.9792574050083364,C15244 -> C18821 -> C656,"363161,404671",2
C17693,0.9789551605391549,C17693 -> C15244 -> C18821 -> C8509,"356263,363161,404652",3
C15244,0.978887328093545,C15244 -> C18821 -> C13039,"363161,404659",2
C17693,0.9787688789386652,C17693 -> C15244 -> C1477 -> C1891,"356263,361077,183708",3
C17693,0.9785150971066415,C17693 -> C1477,275737,1
C17693,0.977856062454653,C17693 -> C15244 -> C1823 -> C3755,"356263,363529,272141",3
C15244,0.9775769426673441,C15244 -> C1477 -> C1823,"361077,298855",2
C5808,0.9774130985087761,C5808 -> C3435,389352,1
C17693,0.9774008880681319,C17693 -> C15244 -> C1477 -> C1823 -> C3755,"356263,361077,298855,272141",4
C17693,0.9770014546794554,C17693 -> C1654,257261,1
