edge_index,score
0,0.564699533299889
1,0.0847091105334367
2,0.40106565725665466
3,0.5780164485185691
4,0.5780164485185691
5,0.4145953998875055
6,0.10672914671409678
7,0.564699533299889
8,0.5780164485185691
9,0.5780164485185691
10,0.5780164485185691
11,0.7142335932868153
12,0.5780164485185691
13,0.5780164485185691
14,0.5780164485185691
15,0.3991616120156276
16,0.5706168954561347
17,0.4064357489244615
18,0.40464571836852586
19,0.3487291163101808
20,0.33422644836654963
21,0.33422644836654963
22,0.564699533299889
23,0.5780164485185691
24,0.5780164485185691
25,0.564699533299889
26,0.5780164485185691
27,0.5780164485185691
28,0.4064357489244615
29,0.5780164485185691
30,0.5780164485185691
31,0.5780164485185691
32,0.4664188747510679
33,0.5780164485185691
34,0.5780164485185691
35,0.5780164485185691
36,0.5780164485185691
37,0.5780164485185691
38,0.5593788479956219
39,0.564699533299889
40,0.5780164485185691
41,0.5780164485185691
42,0.5780164485185691
43,0.5780164485185691
44,0.5780164485185691
45,0.5023258995758654
46,0.5780164485185691
47,0.628524954014077
48,0.03178729420349341
49,0.031114607561453914
50,0.5780164485185691
51,0.23266216688709507
52,0.5292675696629726
53,3.040391602438394e-05
54,0.0036978762864656968
55,0.5780164485185691
56,0.5780164485185691
57,0.5780164485185691
58,0.0036978762864656968
59,0.03178729420349341
60,0.9643552089509129
61,0.5780164485185691
62,0.5593788479956219
63,0.564699533299889
64,0.18094890621912102
65,0.5780164485185691
66,0.5780164485185691
67,0.5780164485185691
68,0.2905930283820556
69,0.4145953998875055
70,0.5780164485185691
71,0.21803028230036028
72,0.23388212401757347
73,0.38587890120247487
74,0.1661079947097186
75,0.5780164485185691
76,0.5973305361730591
77,0.5292675696629726
78,0.031114607561453914
79,0.5780164485185691
80,0.5780164485185691
81,0.5780164485185691
82,0.44005107857892095
83,0.36952919536036244
84,0.3991616120156276
85,0.39150362566698593
86,0.33422644836654963
87,0.3991616120156276
88,0.3991616120156276
89,0.33422644836654963
90,0.33422644836654963
91,0.33422644836654963
92,0.36254769614326326
93,0.33422644836654963
94,0.3487291163101808
95,0.05124960094860218
96,0.47885407640504096
97,0.47885407640504096
98,0.3123356288289932
99,0.3123356288289932
100,0.08513096486827504
101,0.08533619130143963
102,0.001026132165822958
103,0.001033733144829054
104,0.009911676623949164
105,0.009885073197427829
106,0.0010717380398595339
107,0.023030966388470835
108,0.03383955853513933
109,0.005290281388242806
110,0.004933035374956294
111,0.04498259375807604
112,0.19122542983536278
113,0.49548881895988206
114,0.06607531049999239
115,0.023521229534364026
116,0.2041432936562229
117,0.023460421702315257
118,0.18417552180720878
119,0.025706510998616622
120,0.18349143369666013
121,0.06607531049999239
122,0.628524954014077
123,0.043131755370091666
124,0.48552773597239324
125,0.07467581824539
126,0.0123059850108694
127,0.07608960034052387
128,0.01821574618810903
129,0.628524954014077
130,0.22913151213876348
131,0.34722412246697376
132,0.06537221994192852
133,0.14061811161277574
134,0.14108937231115368
135,0.07267676076678677
136,0.01270503640868944
137,0.011732111095909154
138,0.011694106200878672
139,0.01171690913789696
140,0.011694106200878672
141,0.011675103753363433
142,0.011694106200878672
143,0.011732111095909154
144,0.007661786838144753
145,0.008068439214970888
146,0.048832489624663654
147,0.0490415165473313
148,0.0007905018166339824
149,0.21307064349888266
150,0.3246606162873778
151,0.0003040391602438394
152,0.004484577613596631
153,0.015262765844240737
154,0.015198157522688922
155,0.0006916890895547346
156,0.004294553138444231
157,0.0016646144023350208
158,0.010002888372022317
159,0.01945850625560572
160,0.3408773049968836
161,0.3826180812088597
162,0.02752694547057661
163,0.027485140086043084
164,0.26465088703425
165,0.019203873458901507
166,0.008832337605083534
167,0.3408773049968836
168,0.263461333819796
