source_node,path_score,path_nodes,path_edges,path_length
C717,0.9643552089509129,C717 -> C15408 -> C714 -> C754 -> C17552,"106820,124489,117025,106109",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721,"112067,120544,120546",3
C20406,0.9643552089509129,C20406 -> C4920 -> C2882 -> C4174 -> C4814,"84615,51964,51961,85031",4
C16860,0.9643552089509129,C16860 -> C5720 -> C14514 -> C585,"112066,111547,111549",3
C16860,0.9643552089509129,C16860 -> C5720 -> C11459 -> C16095,"112066,120125,116258",3
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C19576,"112067,120544,123063",3
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C18763,"112067,120544,120292",3
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C8736,"112067,120544,123683",3
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C1346,"112067,120544,120465",3
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C16140,"112067,120544,120164",3
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C7924,"112067,120544,120502",3
C16860,0.9643552089509129,C16860 -> C5720 -> C14514,"112066,111547",2
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C4814,"72184,51964,51961,85031",4
C16860,0.9643552089509129,C16860 -> C5720 -> C15563,"112066,118701",2
C16860,0.9643552089509129,C16860 -> C5720 -> C9370,"112066,96199",2
C16860,0.9643552089509129,C16860 -> C5720 -> C809,"112066,100538",2
C16860,0.9643552089509129,C16860 -> C5720 -> C7884,"112066,122362",2
C16860,0.9643552089509129,C16860 -> C5720 -> C7121,"112066,79894",2
C16860,0.9643552089509129,C16860 -> C5720 -> C3112,"112066,120994",2
C16860,0.9643552089509129,C16860 -> C5720 -> C2633,"112066,121084",2
C16860,0.9643552089509129,C16860 -> C5720 -> C11459,"112066,120125",2
C16860,0.9643552089509129,C16860 -> C5720 -> C10846,"112066,120943",2
C20406,0.9643552089509129,C20406 -> C4920 -> C2882 -> C4174 -> C14746,"84615,51964,51961,81070",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C14746,"72184,51964,51961,81070",4
C16860,0.9643552089509129,C16860 -> C585 -> C10867,"112067,109117",2
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C2899,"112067,120544,120546,118692",4
C20406,0.9643552089509129,C20406 -> C4920 -> C2882 -> C4174 -> C17459,"84615,51964,51961,7080",4
C4682,0.9643552089509129,C4682 -> C2039 -> C19027 -> C3028,"101745,88052,88042",3
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C1346 -> C754,"112067,120544,120465,119126",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C16140 -> C13847,"112067,120544,120164,87165",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C7924 -> C754,"112067,120544,120502,117416",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C16905,"112067,120544,120546,118685",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C10003,"112067,120544,120546,118686",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C7606,"112067,120544,120546,118693",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C8919,"112067,120544,120546,69100",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C9910,"112067,120544,120546,118694",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C17459,"72184,51964,51961,7080",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C10091,"112067,120544,120546,122191",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C1444,"112067,120544,120546,120858",4
C16860,0.9643552089509129,C16860 -> C585 -> C23099 -> C5721 -> C262,"112067,120544,120546,123898",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C3044,"72184,51964,51961,85269",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C735,"72184,51964,51961,81023",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C22976,"72184,51964,51961,121310",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C5485,"72184,51964,51961,53474",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C16875,"72184,51964,51961,37209",4
C355,0.9643552089509129,C355 -> C4920 -> C2882 -> C4174 -> C20602,"72184,51964,51961,87786",4
C16860,0.9643552089509129,C16860 -> C585 -> C10527,"112067,122977",2
C16860,0.9643552089509129,C16860 -> C585 -> C912,"112067,107263",2
C529,0.9643552089509129,C529 -> C20404 -> C467 -> C19929 -> C612,"84437,84447,75984,75982",4
C20764,0.9643552089509129,C20764 -> C585 -> C23099 -> C5721 -> C10003,"121181,120544,120546,118686",4
