source_node,path_score,path_nodes,path_edges,path_length
C1798,1552.3484906823414,C1798 -> C1042,402841,1
C1798,1552.3484906823414,C1798 -> C1710,339819,1
C1798,1552.3484906823414,C1798 -> C2944,336012,1
C1798,1552.3484906823414,C1798 -> C423,389046,1
C1798,1552.3484906823414,C1798 -> C36,41615,1
C1798,1552.3484906823414,C1798 -> C1183,337980,1
C1798,1552.3484906823414,C1798 -> C12143,53642,1
C1798,1552.3484906823414,C1798 -> C2775,31116,1
C1798,1552.3484906823414,C1798 -> C5020,377986,1
C1798,1552.3484906823414,C1798 -> C1964,378494,1
C1521,1485.5311357296125,C1521 -> C187,366408,1
C1521,1485.5311357296125,C1521 -> C754,402849,1
C1521,1485.5311357296125,C1521 -> C585,355069,1
C1521,1485.5311357296125,C1521 -> C2855,361048,1
C1521,1485.5311357296125,C1521 -> C10888,285082,1
C1521,1485.5311357296125,C1521 -> C338,379171,1
C1521,1485.5311357296125,C1521 -> C1173,404406,1
C1521,1485.5311357296125,C1521 -> C1214,305681,1
C1521,1485.5311357296125,C1521 -> C1475,379701,1
C1521,1485.5311357296125,C1521 -> C804,267309,1
C15244,1230.7000764801319,C15244 -> C13039,363113,1
C15244,1230.7000764801319,C15244 -> C13455,362624,1
C15244,1230.7000764801319,C15244 -> C1025,356137,1
C15244,1230.7000764801319,C15244 -> C561,360784,1
C15244,1230.7000764801319,C15244 -> C1035,356176,1
C15244,1230.7000764801319,C15244 -> C1042,363614,1
C15244,1230.7000764801319,C15244 -> C11888,358285,1
C15244,1230.7000764801319,C15244 -> C1214,360497,1
C15244,1230.7000764801319,C15244 -> C10805,356053,1
C15244,1230.7000764801319,C15244 -> C11886,359866,1
C1521,893.3199188698815,C1521 -> C754 -> C21143,"402849,272397",2
C1521,893.3199188698815,C1521 -> C754 -> C17052,"402849,141436",2
C1521,893.3199188698815,C1521 -> C754 -> C18128,"402849,141728",2
C1521,893.3199188698815,C1521 -> C754 -> C23683,"402849,399378",2
C1521,893.3199188698815,C1521 -> C754 -> C24597,"402849,389700",2
C1521,893.3199188698815,C1521 -> C754 -> C21224,"402849,399439",2
C1521,893.3199188698815,C1521 -> C754 -> C14722,"402849,141898",2
C1521,893.3199188698815,C1521 -> C754 -> C16985,"402849,224843",2
C1521,893.313064431075,C1521 -> C754 -> C549,"402849,298565",2
C1521,893.313064431075,C1521 -> C754 -> C3580,"402849,141418",2
C1798,813.4364148970384,C1798 -> C1042 -> C754,"402841,281058",2
C1798,811.713637947746,C1798 -> C1042 -> C2516,"402841,395662",2
C1798,811.713637947746,C1798 -> C1042 -> C2173,"402841,281004",2
C1798,811.6903812885479,C1798 -> C1042 -> C1881,"402841,395663",2
C1798,811.6903812885479,C1798 -> C1042 -> C2805,"402841,324984",2
C1798,811.6903812885479,C1798 -> C1042 -> C2013,"402841,309444",2
C1798,811.6758706627962,C1798 -> C1042 -> C1503,"402841,399028",2
C1798,811.6758706627962,C1798 -> C1042 -> C3380,"402841,339718",2
C1798,811.6758706627962,C1798 -> C1042 -> C2651,"402841,354641",2
C1798,811.6573224604608,C1798 -> C1042 -> C742,"402841,395310",2
