edge_index,score
0,4.5473626662281
1,0.0
2,4.335479816695847
3,0.0
4,0.0
5,0.0
6,0.0
7,4.913212492576939
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,2.5108432783443444
14,0.0
15,0.0
16,3.0916084238192103
17,0.0
18,0.0
19,5.986543827197051
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,3.5048689246398657
26,0.0
27,6.6449738292051626
28,0.0
29,0.0
30,0.0
31,3.3215471312173737
32,0.0
33,6.28996324627646
34,0.0
35,4.268484794036016
36,0.0
37,2.330903095592118
38,0.0
39,0.0
40,7.341391074825922
41,0.0
42,0.0
43,0.0
44,0.0
45,4.0728963559630795
46,4.078572543464205
47,4.072252135196296
48,4.097443837990656
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.9112227184738124
57,0.0
58,2.3523097272039486
59,0.0
60,0.0
61,0.0
62,0.0
63,3.1079411556405794
64,0.0
65,4.333442773341956
66,0.0
67,2.916756720658496
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,12.746915448690842
75,0.0
76,0.0
77,4.850427935825871
78,4.837515522111185
79,1552.2922392293917
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,5.7934625988056965
88,5.7934677597972195
89,5.793527369249303
90,0.0
91,0.0
92,2.7258837515147896
93,0.0
94,0.0
95,16.607976952342828
96,0.19337424368503836
97,0.0
98,0.0
99,4.460321707371319
100,3.669263297753101
101,0.0
102,0.0
103,0.0
104,2.3709927745646193
105,0.0
106,3.1464314433402887
107,0.0
108,0.0
109,0.0
110,5.793478855928992
111,3.6936288548295124
112,0.0
113,3.292817181660043
114,0.0
115,0.0
116,0.0
117,14.4896078943883
118,0.0
119,6.759677210084451
120,0.0
121,30.576235100058764
122,0.0
123,0.0
124,0.0
125,0.3863722510880936
126,0.0
127,0.0
128,0.3875152816855176
129,0.0
130,0.0
131,0.7730167444789939
132,0.0
133,4.072666820865121
134,4.44472261049486
135,0.0
136,0.0
137,3.2937128717387556
138,0.0
139,3.862627090430306
140,0.0
141,0.0
142,4.448509488024421
143,0.0
144,0.0
145,0.0
146,3.66941232138331
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,3.115843278785317
153,0.0
154,3.8752164260756894
155,0.0
156,2.922822950093927
157,0.0
158,2.925858516282616
159,0.0
160,7.338804643924471
161,0.0
162,0.0
163,7.531540214908612
164,8.18992118749726
165,7.532029347880147
166,7.531448349259513
167,0.0
168,0.0
169,9.095051530682003
170,0.0
171,0.0
172,2.144031701225306
173,0.0
174,1552.2922392293917
175,0.0
176,0.0
177,4.269303585341045
178,0.0
179,3.864066361941116
180,0.0
181,0.0
182,3.903355571128493
183,4.094160931283255
184,0.0
185,3.89680459556432
186,0.0
187,5.043248663170131
188,0.0
189,3.4926465354917253
190,0.0
191,0.0
192,0.0
193,3.505088911903508
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,5.03175926384296
205,0.0
206,0.0
207,0.0
208,0.0
209,4.779503052609719
210,0.0
211,0.0
212,0.0
213,4.06561355180103
214,0.0
215,0.0
216,4.055512975292537
217,0.0
218,4.84046089997302
219,0.0
220,4.072561923712428
221,0.0
222,0.0
223,0.0
224,3.5450838866815735
225,0.0
226,3.539021915064148
227,0.0
228,0.0
229,0.0
230,4.121857263263437
231,0.0
232,0.0
233,0.0
234,0.0
235,5.251864863118279
236,0.0
237,4.65392793762529
238,0.0
239,4.095545496283928
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,3.4808667013666312
249,3.479256342986854
250,0.0
251,4.448630513275622
252,0.0
253,3.8720477063057226
254,0.0
255,6.065773496359888
256,0.0
257,0.0
258,4.274436320434861
259,0.0
260,4.472986780567293
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,3.9119833296812803
267,0.0
268,0.0
269,4.640050805570279
270,0.0
271,0.0
272,3.486390252543482
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,3.862459100156252
283,0.0
284,3.8960072223741093
285,0.0
286,0.0
287,0.0
288,3.876418808075621
289,0.0
290,0.0
291,2.78947355196814
292,0.0
293,4.346969861146959
294,0.0
295,5.118271995217423
296,3.954620665776772
297,3.1802256785117207
298,0.0
299,4.262602682973147
300,0.0
301,3.4897398650663085
302,0.0
303,0.0
304,5.986574277047033
305,5.9866163391279406
306,3.0070296214313927
307,0.0
308,0.0
309,0.0
310,5.986548472089421
311,5.986647047027499
312,4.344089382753518
313,0.0
314,0.0
315,14.296382158234318
316,0.0
317,0.0
318,3.703029600887567
319,0.0
320,7.338398602916445
321,0.0
322,3.8910964099157557
323,0.0
324,4.272970082743347
325,0.0
326,3.3221941905294945
327,0.0
328,4.150252198128921
329,0.0
330,4.452572994699585
331,0.0
332,0.0
333,4.4714375799370565
334,0.0
335,0.0
336,3.880684496593674
337,0.0
338,0.0
339,0.0
340,5.1281915499482675
341,0.0
342,0.0
343,1485.4958630620774
344,0.0
345,0.0
346,0.0
347,4.841943910886982
348,4.839738232135096
349,0.0
350,4.4597373541061955
351,0.0
352,0.0
353,0.0
354,5.793557561049709
355,0.0
356,0.0
357,0.0
358,0.0
359,4.676992279714115
360,1.5458848524021427
361,0.0
362,0.0
363,0.0
364,0.0
365,4.841145505498467
366,3.8708054556462805
367,0.0
368,4.451407126714674
369,0.0
370,3.1478514901576773
371,5.793455373417565
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.7726523784775123
380,0.0
381,1.1642248446235781
382,1.1642707774481276
383,0.0
384,0.0
385,0.0
386,0.7726012846614405
387,0.0
388,0.0
389,0.9657154143737499
390,0.0
391,0.0
392,0.0
393,2.3580629425035458
394,0.0
395,0.0
396,0.0
397,0.0
398,3.6767422195930015
399,0.0
400,1552.2922392293917
401,0.0
402,0.0
403,2.9215880538474046
404,2.907508094825564
405,2.9143229260813195
406,3.3102670100964358
407,3.319936256738444
408,3.3178784403936743
409,0.0
410,4.446978221839725
411,0.0
412,0.0
413,0.0
414,4.460875481761673
415,0.0
416,0.0
417,0.0
418,0.0
419,3.676081741702922
420,0.0
421,1552.2489050930985
422,0.0
423,0.0
424,7.3390303082787876
425,0.0
426,0.0
427,0.0
428,7.53182432749192
429,4.258526273819178
430,0.0
431,0.0
432,3.4908665095156493
433,0.0
434,5.227685746860614
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,3.1024372162315137
443,0.0
444,2.5769473221598767
445,0.0
446,2.5716758854188955
447,2.5734532018744223
448,0.0
449,4.441771684567138
450,0.0
451,3.316936430416048
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,2.924751999700213
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,5.0717001772348285
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,5.253680499935861
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,4.4561734314104005
484,0.0
485,4.8617120567152385
486,0.0
487,4.64568673733753
488,0.0
489,4.471328424966358
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,4.448364722212219
496,0.0
497,4.447827075920372
498,3.8982152235721808
499,3.874708842559461
500,3.878396241977429
501,3.6781556861461993
502,0.0
503,4.4487379909240765
504,0.0
505,0.579725205683102
506,4.447992614723454
507,0.0
508,4.494474439746026
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,3.495060073177177
515,3.492699177605254
516,3.5225961563705877
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,2.537529475258804
530,0.0
531,4.668598314077293
532,0.0
533,3.683980252153594
534,0.0
535,0.0
536,4.161803013255209
537,5.314932629279139
538,4.1403489005213725
539,3.8274240100364603
540,0.0
541,3.2890303041304803
542,0.0
543,6.767699713356449
544,0.0
545,0.0
546,3.297710188697644
547,3.30055041135721
548,3.2959491293654124
549,1552.2919446658004
550,0.0
551,0.0
552,5.029938853108221
553,0.0
554,0.0
555,14.292890231370261
556,0.0
557,4.663438225728408
558,0.0
559,7.338401441461783
560,7.338393958024076
561,3.678357093840361
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,3.484516941645638
568,0.0
569,3.3053670357202796
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,11.20103304775967
577,0.0
578,0.0
579,3.6929117350574745
580,0.0
581,2.73953276774451
582,0.0
583,2.3363171047239057
584,0.0
585,1485.486173300494
586,0.0
587,0.0
588,3.8814089707786312
589,0.0
590,0.0
591,0.0
592,0.0
593,3.925249400340038
594,0.0
595,3.925249400340038
596,0.0
597,0.0
598,3.488247048268454
599,6.762779095014203
600,6.7597074018848575
601,0.0
602,0.0
603,0.0
604,0.0
605,1.1592250050614632
606,3.6885476006261313
607,0.0
608,0.0
609,0.0
610,3.297323630432616
611,0.0
612,0.0
613,0.0
614,4.452848075547729
615,0.0
616,0.0
617,2.924751999700213
618,3.6693078113049813
619,0.0
620,0.0
621,0.0
622,0.0
623,4.4533378536432044
624,0.0
625,0.0
626,4.854894386914145
627,3.123150855706674
628,3.8782019306466107
629,0.0
630,5.044219832749859
631,0.0
632,7.338417698585078
633,5.313613092771649
634,7.532192435212256
635,0.0
636,3.6863882417731584
637,0.0
638,3.6840654085137134
639,0.0
640,3.8844889214944125
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,2.727661584069469
647,0.0
648,0.0
649,2.734963096825787
650,0.0
651,0.0
652,1552.3343734351558
653,2.553617189007647
654,5.224577539716248
655,0.0
656,3.309693623938297
657,0.0
658,0.0
659,4.731037987569876
660,0.0
661,0.0
662,0.0
663,6.373203932587306
664,0.0
665,0.0
666,6.194727923129986
667,0.0
668,0.0
669,2.7043119681742422
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,4.248544142066124
677,0.0
678,0.0
679,0.0
680,3.897488168891462
681,0.0
682,0.0
683,4.084210152553701
684,0.0
685,0.0
686,4.089391400967828
687,4.0731673080180055
688,4.063388261281358
689,0.0
690,0.0
691,4.6720445661663765
692,4.643884261048331
693,0.0
694,3.5009292817612403
695,0.0
696,0.0
697,0.0
698,4.447319234354568
699,0.0
700,4.8420317767676515
701,0.0
702,14.306829811422693
703,0.0
704,3.6876272668128993
705,0.0
706,3.878296505816259
707,4.472738407850278
708,0.0
709,3.494115224654213
710,3.4764457960285418
711,0.0
712,0.0
713,0.0
714,3.8865789940361974
715,3.48888714024202
716,0.0
717,3.486594627807769
718,4.448397494508385
719,0.0
720,0.0
721,4.079774925464136
722,0.0
723,3.097941734565926
724,0.0
725,0.0
726,0.0
727,3.1402179966216806
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,4.642521630261629
738,3.872742633814214
739,3.893048296909528
740,7.3383598954800275
741,0.0
742,0.0
743,6.376744759846039
744,0.0
745,4.719925211599053
746,5.491040646801194
747,4.525742240542454
748,3.7538060786634633
749,0.0
750,5.987199531169972
751,0.0
752,5.986595437112275
753,3.2874363318987867
754,3.3196280165197685
755,0.0
756,5.986558019923738
757,5.505525227558391
758,0.0
759,0.0
760,0.0
761,0.0
762,2.7087368732807615
763,0.0
764,0.0
765,3.514343472876691
766,0.0
767,4.4608141949873445
768,0.0
769,0.0
770,7.338463115310476
771,3.122896031750255
772,0.0
773,3.3068439824692026
774,0.0
775,2.535955243819683
776,0.0
777,0.0
778,0.0
779,3.2897337472749837
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,7.159517326599828
786,0.0
787,5.4480691365046265
788,0.0
789,3.29225669798071
790,0.0
791,0.0
792,4.749897024741461
793,0.0
794,4.829710554631857
795,0.0
796,0.0
797,0.0
798,5.79347963007772
799,5.793482468623058
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,3.2891206214821227
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.7726079939504197
812,3.291134440374164
813,0.0
814,0.0
815,3.88050850678276
816,0.0
817,2.9603125215374426
818,2.9368630404562572
819,2.9515396100980875
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,2.726475459192833
826,0.0
827,0.0
828,0.0
829,4.549291070710445
830,0.0
831,0.0
832,1552.2916615854156
833,3.681530845577062
834,3.6782441971508084
835,1485.4311230683213
836,0.0
837,1552.248781229302
838,0.0
839,2.1385600180132553
840,2.15549361827262
841,0.0
842,4.849624111396256
843,0.0
844,3.761326675509907
845,4.074910432904696
846,4.066042043122177
847,4.072721527375258
848,0.0
849,0.0
850,4.252345212322373
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,4.844110108053722
864,0.0
865,0.0
866,0.0
867,3.8855373769221884
868,0.0
869,0.0
870,4.097864974898883
871,4.067730074424367
872,4.081603206710947
873,0.0
874,3.4843046958692794
875,0.0
876,4.642815419704042
877,4.644502676857503
878,4.448172088203645
879,0.0
880,4.65574228419499
881,0.0
882,4.8480978771782945
883,0.0
884,0.0
885,4.834444990204933
886,4.853866962526823
887,4.835274490567371
888,4.854151978283648
889,0.0
890,0.0
891,3.497336586537708
892,0.0
893,4.065412531181233
894,0.0
895,3.4949995605515767
896,3.482898325679425
897,4.452594025740039
898,6.043599620675508
899,0.0
900,6.005357447643239
901,6.0256200164593405
902,6.035238814409217
903,6.022905076868981
904,0.0
905,3.698647661035472
906,4.842704770062173
907,0.0
908,0.0
909,0.0
910,0.0
911,4.307535952489422
912,4.836775048852509
913,0.0
914,0.0
915,4.085210094661166
916,0.0
917,4.074462329815764
918,0.0
919,6.3823169533679875
920,0.0
921,3.9119833296812803
922,0.0
923,5.793448922178162
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,3.559946701775319
931,4.332673269505966
932,3.9487573923329595
933,4.720050881742623
934,6.124134117519997
935,0.0
936,0.0
937,4.0792186996028095
938,0.0
939,0.0
940,4.641434080323071
941,0.0
942,0.0
943,4.081232260445274
944,0.0
945,4.063706178359138
946,0.0
947,0.0
948,2.9467588546260988
949,0.0
950,0.0
951,0.0
952,4.448224214218021
953,0.0
954,3.1106211295133748
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,4.1498726072024485
968,0.0
969,0.0
970,0.0
971,4.067619242131423
972,0.0
973,7.1721661426725065
974,0.0
975,0.0
976,0.0
977,0.9663224760015724
978,0.0
979,2.528771917769228
980,0.0
981,5.447159382724014
982,0.0
983,0.0
984,0.0
985,5.79346105050824
986,3.109870463296441
987,3.6950047751693846
988,6.373590619877122
989,0.0
990,6.373917052590914
991,6.374068914766461
992,6.3735196562436895
993,6.373276573542984
994,6.373152967796023
995,0.0
996,0.0
997,0.0
998,0.5794101271506594
999,0.5794854776268865
1000,0.0
1001,0.0
1002,0.5833784135322342
1003,2.5308031550076575
1004,0.0
1005,0.0
1006,3.130704224849285
1007,0.0
1008,0.0
1009,2.735552094983281
1010,0.0
1011,0.0
1012,0.0
1013,3.8723369798805534
1014,0.0
1015,2.7318561799293013
1016,3.1146198657449315
1017,0.0
1018,3.5410020584865056
1019,0.0
1020,0.0
1021,7.338416408337198
1022,3.994983748275173
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,5.600472978013865
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,3.8718688779494714
1034,3.683217586631371
1035,0.0
1036,4.250973807850083
1037,0.0
1038,4.080865184923244
1039,0.0
1040,0.0
1041,3.8701218823191383
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,4.639979712912058
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,9.275054935580378
1054,9.276328023164167
1055,3.3104632567990753
1056,0.0
1057,3.863222152752839
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,5.214899906463017
1063,0.0
1064,5.214473479538478
1065,0.0
1066,0.0
1067,5.021001693113666
1068,0.0
1069,3.9013688474419443
1070,3.87791730196415
1071,3.871673018321196
1072,3.8982152235721808
1073,0.0
1074,0.0
1075,0.0
1076,4.866615901835036
1077,0.0
1078,4.635399332935926
1079,4.649817982026425
1080,0.0
1081,5.605962724696244
1082,0.0
1083,0.0
1084,4.469354603758615
1085,5.039366952421345
1086,0.0
1087,0.0
1088,3.893048296909528
1089,4.831770048298871
1090,0.0
1091,5.411849298000409
1092,0.0
1093,4.255446452128184
1094,0.0
1095,4.639766047863031
1096,0.0
1097,0.0
1098,3.7034299648049176
1099,3.8856207269352754
1100,4.4703244830904625
1101,0.0
1102,3.1240887368910824
1103,0.0
1104,0.0
1105,3.1385326748400404
1106,3.6804858738185637
1107,0.0
1108,0.0
1109,4.072951836621945
1110,0.0
1111,6.376423746173345
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,2.5955706937264202
1118,5.105621759872076
1119,4.635287855519042
1120,0.0
1121,0.0
1122,0.0
1123,3.10759859482828
1124,0.0
1125,0.0
1126,4.07873446957322
1127,0.0
1128,0.0
1129,5.032485028275798
1130,4.662883032065385
1131,0.0
1132,4.729932245136202
1133,0.0
1134,2.9181352214941296
1135,0.0
1136,2.91841456016028
1137,0.0
1138,0.0
1139,0.0
1140,3.112853774445966
1141,0.0
1142,4.64386903612334
1143,0.0
1144,3.6872823835544146
1145,0.0
1146,4.841679281046671
1147,0.0
1148,0.0
1149,5.0320884060773015
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,3.894480988156147
1156,6.451976724975624
1157,3.8753593855408597
1158,0.0
1159,4.072407610065907
1160,0.0
1161,6.373383148017922
1162,6.373234382437289
1163,0.0
1164,0.0
1165,0.0
1166,7.546255104912496
1167,0.0
1168,0.0
1169,0.0
1170,3.874326413087651
1171,0.0
1172,0.0
1173,3.311642027262792
1174,0.0
1175,0.0
1176,3.886498482568448
1177,0.0
1178,0.0
1179,2.9152321637627785
1180,0.0
1181,0.0
1182,6.973943921600901
1183,0.0
1184,6.967413719027606
1185,5.802380921181196
1186,0.0
1187,3.696118775189495
1188,3.4917829725852396
1189,4.45287259025746
1190,0.0
1191,7.338365830620279
1192,7.5314689932256025
1193,0.0
1194,3.6879295718913236
1195,0.0
1196,0.0
1197,3.670931846312293
1198,0.0
1199,5.228544664874731
1200,0.0
1201,0.0
1202,0.0
1203,4.253866672623177
1204,0.0
1205,4.256233374310562
1206,0.0
1207,3.867228759496468
1208,0.0
1209,4.144441437773849
1210,0.0
1211,4.649864559974914
1212,0.0
1213,3.2992001669501616
1214,3.2945395335558563
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,3.322543073556409
1223,3.3373504743333324
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,4.055537231952692
1229,3.880284906825052
1230,0.0
1231,0.0
1232,0.0
1233,4.636073874527904
1234,4.647222648414597
1235,4.464421470011927
1236,3.505088911903508
1237,0.0
1238,0.0
1239,4.059758664968441
1240,0.0
1241,4.253670942019689
1242,5.503284841138516
1243,4.458028936887492
1244,0.0
1245,3.6748391039691155
1246,0.0
1247,4.072252135196296
1248,0.0
1249,0.0
1250,0.0
1251,3.4832945608035573
1252,4.685812801300265
1253,0.0
