source_node,path_score,path_nodes,path_edges,path_length
C10614,2.3333333333333335,C10614 -> C16712,0,1
C1226,2.3333333333333335,C1226 -> C16712,3,1
C12267,2.3333333333333335,C12267 -> C16712,4,1
C13470,2.3333333333333335,C13470 -> C16712,7,1
C13490,2.3333333333333335,C13490 -> C16712,8,1
C14394,2.3333333333333335,C14394 -> C16712,9,1
C11227,0.6666666666666666,C11227 -> C25856,1,1
C11667,0.6666666666666666,C11667 -> C743,2,1
C12632,0.6666666666666666,C12632 -> C467,5,1
C12941,0.6666666666666666,C12941 -> C5721,6,1
