source_node,path_score,path_nodes,path_edges,path_length
C12941,0.7749999999999999,C12941 -> C5721,6,1
C16712,0.7749999999999999,C16712 -> C13283,15,1
C11227,0.7749999999999999,C11227 -> C25856,1,1
C16712,0.7749999999999999,C16712 -> C24911,21,1
C16712,0.7749999999999999,C16712 -> C21112,20,1
C16712,0.7749999999999999,C16712 -> C20261,18,1
C16712,0.7749999999999999,C16712 -> C13570,17,1
C13490,0.6689110183251933,C13490 -> C16712 -> C24911,"8,21",2
C13490,0.6689110183251933,C13490 -> C16712 -> C13283,"8,15",2
C13490,0.6689110183251933,C13490 -> C16712 -> C13570,"8,17",2
C13490,0.6689110183251933,C13490 -> C16712 -> C20261,"8,18",2
C13490,0.6689110183251933,C13490 -> C16712 -> C21112,"8,20",2
C14967,0.6102803562828691,C14967 -> C16712 -> C24911,"11,21",2
C14967,0.6102803562828691,C14967 -> C16712 -> C21112,"11,20",2
C14967,0.6102803562828691,C14967 -> C16712 -> C20261,"11,18",2
C13470,0.6102803562828691,C13470 -> C16712 -> C24911,"7,21",2
C13470,0.6102803562828691,C13470 -> C16712 -> C21112,"7,20",2
C13470,0.6102803562828691,C13470 -> C16712 -> C20261,"7,18",2
C13470,0.6102803562828691,C13470 -> C16712 -> C13570,"7,17",2
C14967,0.6102803562828691,C14967 -> C16712 -> C13570,"11,17",2
C14967,0.6102803562828691,C14967 -> C16712 -> C13283,"11,15",2
C13470,0.6102803562828691,C13470 -> C16712 -> C13283,"7,15",2
C15549,0.6102803562828691,C15549 -> C16712 -> C13283,"13,15",2
C14702,0.6102803562828691,C14702 -> C16712 -> C24911,"10,21",2
C14702,0.6102803562828691,C14702 -> C16712 -> C20261,"10,18",2
C14394,0.6102803562828691,C14394 -> C16712 -> C13283,"9,15",2
C14394,0.6102803562828691,C14394 -> C16712 -> C13570,"9,17",2
C14394,0.6102803562828691,C14394 -> C16712 -> C20261,"9,18",2
C14394,0.6102803562828691,C14394 -> C16712 -> C21112,"9,20",2
C14394,0.6102803562828691,C14394 -> C16712 -> C24911,"9,21",2
C10614,0.6102803562828691,C10614 -> C16712 -> C13283,"0,15",2
C14702,0.6102803562828691,C14702 -> C16712 -> C21112,"10,20",2
C16029,0.6102803562828691,C16029 -> C16712 -> C21112,"14,20",2
C16029,0.6102803562828691,C16029 -> C16712 -> C20261,"14,18",2
C16029,0.6102803562828691,C16029 -> C16712 -> C13570,"14,17",2
C16029,0.6102803562828691,C16029 -> C16712 -> C13283,"14,15",2
C14702,0.6102803562828691,C14702 -> C16712 -> C13283,"10,15",2
C16029,0.6102803562828691,C16029 -> C16712 -> C24911,"14,21",2
C15549,0.6102803562828691,C15549 -> C16712 -> C24911,"13,21",2
C15549,0.6102803562828691,C15549 -> C16712 -> C21112,"13,20",2
C1226,0.6102803562828691,C1226 -> C16712 -> C24911,"3,21",2
C10614,0.6102803562828691,C10614 -> C16712 -> C13570,"0,17",2
C10614,0.6102803562828691,C10614 -> C16712 -> C20261,"0,18",2
C10614,0.6102803562828691,C10614 -> C16712 -> C21112,"0,20",2
C10614,0.6102803562828691,C10614 -> C16712 -> C24911,"0,21",2
C15549,0.6102803562828691,C15549 -> C16712 -> C13570,"13,17",2
C15549,0.6102803562828691,C15549 -> C16712 -> C20261,"13,18",2
C15459,0.6102803562828691,C15459 -> C16712 -> C24911,"12,21",2
C15459,0.6102803562828691,C15459 -> C16712 -> C21112,"12,20",2
C16756,0.6102803562828691,C16756 -> C16712 -> C24911,"47,21",2
