source_node,path_score,path_nodes,path_edges,path_length
C989,1.0,C989 -> C586,15428,1
C11053,0.9999416508907965,C11053 -> C467,5305,1
C15197,0.999844402375457,C15197 -> C457,11464,1
C2335,0.9987746687067244,C2335 -> C2106,11496,1
C10179,0.9986190710821815,C10179 -> C612,5244,1
C12687,0.9982884261300277,C12687 -> C5618,5483,1
C17439,0.9981911776146882,C17439 -> C1065,11333,1
C276,0.9978216332563988,C276 -> C528,11303,1
C13615,0.9978021835533312,C13615 -> C529,5495,1
C13875,0.9976465859287882,C13875 -> C1065,11348,1
C13197,0.997063094836752,C13197 -> C467,5428,1
C7460,0.9970241954306164,C7460 -> C467,11366,1
C2044,0.9964990534477839,C2044 -> C457,11726,1
C15920,0.9964018049324445,C15920 -> C528,4955,1
C12731,0.9958766629496122,C12731 -> C2106,11772,1
C11583,0.995779414434273,C11583 -> C1065,4865,1
C11386,0.9956238168097299,C11386 -> C2106,11760,1
C1479,0.9938344441274861,C1479 -> C586,5075,1
C5004,0.9936010476906718,C5004 -> C1065,6060,1
C14606,0.9932509530354503,C14606 -> C457,6119,1
C17626,0.9928814086771608,C17626 -> C457,6126,1
C1522,0.9924340655065998,C1522 -> C528,10961,1
C5481,0.9922979175851246,C5481 -> C457,6041,1
C5678,0.9915004797593423,C5678 -> C467,10755,1
U1702@DOM1,0.99006120173232,U1702@DOM1 -> U1702@DOM1,11183,1
C4804,0.9900417520292524,C4804 -> C423,11182,1
C731,0.9899056041077773,C731 -> C528,11157,1
C2321,0.9889720183605196,C2321 -> C467,11247,1
C611,0.9885830242991623,C611 -> C1065,5829,1
C8571,0.9885052254868909,C8571 -> C467,11072,1
C17456,0.9884468763776871,C17456 -> C457,11046,1
C15955,0.98833017815928,C15955 -> C467,11013,1
C12687,0.9877331378623406,C12687 -> C5618 -> C1065,"5483,4697",2
C14368,0.9865602551801042,C14368 -> C612,3936,1
ANONYMOUS LOGON@C8595,0.9853154741837606,ANONYMOUS LOGON@C8595 -> ANONYMOUS LOGON@C8595,12370,1
C7693,0.9851598765592179,C7693 -> C528,4155,1
C13328,0.9847708824978604,C13328 -> C586,3984,1
C11831,0.9847514327947925,C11831 -> C586,3982,1
C17345,0.984693083685589,C17345 -> C586,3980,1
U5505@DOM1,0.9845180363579781,U5505@DOM1 -> U5505@DOM1,3973,1
C13038,0.9844985866549103,C13038 -> C586,3972,1
C2882,0.9839539949690103,C2882 -> C586,3621,1
C12455,0.9834677523923134,C12455 -> C1065,3642,1
C12065$@DOM1,0.9832343559554989,C12065$@DOM1 -> C12065$@DOM1,12749,1
C3580,0.9825730660511915,C3580 -> C457,12772,1
C5336,0.9825341666450559,C5336 -> C467,3545,1
C11950,0.9823007702082412,C11950 -> C2106,12619,1
C1487,0.9816783797100697,C1487 -> C1884,12636,1
C1003,0.9813088353517804,C1003 -> C528,12682,1
C7780,0.9796945099971474,C7780 -> C612,4566,1
