source_node,path_score,path_nodes,path_edges,path_length
C9289,0.9845026202490749,C9289 -> C585,122752,1
C5793,0.9845026202490749,C5793 -> C585,86930,1
C22925,0.9845026202490749,C22925 -> C585,118099,1
C17558,0.9845026202490749,C17558 -> C585,120366,1
C1379,0.9845026202490749,C1379 -> C585,81365,1
C22689,0.9845026202490749,C22689 -> C585,119125,1
C7788,0.9845026202490749,C7788 -> C585,113012,1
C7279,0.9845026202490749,C7279 -> C585,117863,1
C10256,0.9845026202490749,C10256 -> C585,68544,1
C1465,0.9845026202490749,C1465 -> C585,124910,1
C21902,0.9845026202490749,C21902 -> C585,103179,1
C23156,0.9845026202490749,C23156 -> C585,122593,1
C18197,0.9845026202490749,C18197 -> C585,60660,1
C22333,0.9845026202490749,C22333 -> C585,118903,1
C13072,0.9845026202490749,C13072 -> C585,119611,1
C4109,0.9845026202490749,C4109 -> C585,109895,1
C252,0.9845026202490749,C252 -> C585,121650,1
C667,0.9845026202490749,C667 -> C585,109701,1
C23200,0.9845026202490749,C23200 -> C585,123299,1
C21619,0.9845026202490749,C21619 -> C585,101885,1
C620,0.9845026202490749,C620 -> C585,121752,1
C7067,0.9845026202490749,C7067 -> C585,102870,1
C19111,0.9845026202490749,C19111 -> C585,67376,1
C8426,0.9845026202490749,C8426 -> C585,66732,1
C11086,0.9845026202490749,C11086 -> C585,120178,1
C1063,0.9845026202490749,C1063 -> C585,115625,1
C7633,0.9845026202490749,C7633 -> C585,122623,1
C5891,0.9845026202490749,C5891 -> C585,63430,1
C1162,0.9845026202490749,C1162 -> C585,121965,1
C7746,0.9845026202490749,C7746 -> C585,121542,1
C23030,0.9845026202490749,C23030 -> C585,119097,1
C16689,0.9845026202490749,C16689 -> C585,89147,1
C15516,0.9845026202490749,C15516 -> C585,63996,1
C2811,0.9845026202490749,C2811 -> C585,109389,1
C6433,0.9845026202490749,C6433 -> C585,123188,1
C16619,0.9845026202490749,C16619 -> C585,108528,1
C9072,0.9845026202490749,C9072 -> C585,54465,1
C200,0.9845026202490749,C200 -> C585,123670,1
C13212,0.9845026202490749,C13212 -> C585,108816,1
C72,0.9845026202490749,C72 -> C585,118507,1
C3067,0.9845026202490749,C3067 -> C585,101704,1
C673,0.9845026202490749,C673 -> C585,53742,1
C23694,0.9845026202490749,C23694 -> C585,124469,1
C1473,0.9845026202490749,C1473 -> C585,118009,1
C2382,0.9845026202490749,C2382 -> C585,113636,1
C7674,0.9845026202490749,C7674 -> C585,79861,1
C21436,0.9845026202490749,C21436 -> C585,95029,1
C22674,0.9845026202490749,C22674 -> C585,119143,1
C5163,0.9845026202490749,C5163 -> C585,122444,1
C8248,0.9845026202490749,C8248 -> C585,121781,1
